Date;1 Week;2 Weeks;1 Month;2 Months;3 Months;6 Months;9 Months;12 Months;Date2
13-6-2016;0.06;0.05;0.07;0.12;0.23;0.25;0.19;0.18;13-6-2016
14-6-2016;0.09;0.06;0.05;0.1;0.22;0.24;0.18;0.18;14-6-2016
15-6-2016;0.06;0.05;0.06;0.1;0.22;0.24;0.18;0.18;15-6-2016
16-6-2016;0.06;0.05;0.06;0.11;0.22;0.24;0.18;0.19;16-6-2016
17-6-2016;0.09;0.05;0.06;0.1;0.22;0.24;0.18;0.19;17-6-2016
20-6-2016;0.06;0.05;0.06;0.1;0.22;0.24;0.18;0.19;20-6-2016
21-6-2016;0.06;0.05;0.06;0.1;0.22;0.24;0.18;0.19;21-6-2016
22-6-2016;0.06;0.05;0.06;0.1;0.22;0.24;0.18;0.19;22-6-2016
23-6-2016;0.06;0.05;0.06;0.1;0.22;0.23;0.17;0.18;23-6-2016
24-6-2016;0.09;0.05;0.06;0.09;0.2;0.24;0.17;0.18;24-6-2016
27-6-2016;0.06;0.05;0.05;0.08;0.2;0.23;0.16;0.17;27-6-2016
28-6-2016;0.05;0.05;0.05;0.08;0.2;0.25;0.19;0.2;28-6-2016
29-6-2016;0.09;0.06;0.05;0.07;0.19;0.24;0.18;0.19;29-6-2016
30-6-2016;0.05;0.05;0.06;0.07;0.19;0.24;0.18;0.19;30-6-2016
1-7-2016;0.05;0.05;0.06;0.07;0.19;0.24;0.18;0.19;1-7-2016
4-7-2016;0.06;0.05;0.05;0.07;0.19;0.25;0.18;0.19;4-7-2016
5-7-2016;0.06;0.05;0.09;0.07;0.19;0.25;0.18;0.18;5-7-2016
6-7-2016;0.07;0.05;0.06;0.07;0.18;0.24;0.17;0.17;6-7-2016
7-7-2016;0.07;0.06;0.06;0.07;0.18;0.24;0.17;0.17;7-7-2016
8-7-2016;0.12;0.05;0.05;0.07;0.18;0.24;0.17;0.17;8-7-2016
11-7-2016;0.07;0.05;0.05;0.07;0.18;0.24;0.17;0.18;11-7-2016
12-7-2016;0.07;0.13;0.12;0.12;0.18;0.24;0.17;0.17;12-7-2016
13-7-2016;0.07;0.07;0.07;0.08;0.18;0.24;0.17;0.17;13-7-2016
14-7-2016;0.08;0.13;0.14;0.15;0.2;0.25;0.17;0.17;14-7-2016
15-7-2016;0.07;0.11;0.12;0.13;0.19;0.25;0.18;0.18;15-7-2016
18-7-2016;0.06;0.16;0.13;0.09;0.19;0.25;0.19;0.19;18-7-2016
19-7-2016;0.06;0.05;0.05;0.08;0.19;0.25;0.19;0.19;19-7-2016
20-7-2016;0.06;0.05;0.07;0.09;0.19;0.25;0.19;0.19;20-7-2016
21-7-2016;0.12;0.05;0.1;0.08;0.18;0.24;0.18;0.17;21-7-2016
22-7-2016;0.13;0.05;0.06;0.09;0.18;0.24;0.18;0.17;22-7-2016
25-7-2016;0.11;0.05;0.06;0.08;0.17;0.24;0.18;0.17;25-7-2016
26-7-2016;0.07;0.05;0.06;0.08;0.17;0.25;0.18;0.16;26-7-2016
27-7-2016;0.07;0.06;0.06;0.08;0.17;0.25;0.18;0.16;27-7-2016
28-7-2016;0.06;0.06;0.06;0.08;0.17;0.25;0.18;0.16;28-7-2016
29-7-2016;0.09;0.06;0.06;0.08;0.17;0.25;0.18;0.16;29-7-2016
1-8-2016;0.05;0.06;0.06;0.08;0.17;0.25;0.18;0.16;1-8-2016
2-8-2016;0.06;0.07;0.06;0.09;0.17;0.25;0.18;0.16;2-8-2016
3-8-2016;0.06;0.07;0.06;0.09;0.17;0.25;0.17;0.15;3-8-2016
4-8-2016;0.1;0.07;0.06;0.09;0.17;0.25;0.17;0.15;4-8-2016
5-8-2016;0.08;0.07;0.06;0.09;0.17;0.25;0.17;0.15;5-8-2016
8-8-2016;0.07;0.06;0.06;0.09;0.17;0.25;0.17;0.15;8-8-2016
9-8-2016;0.07;0.06;0.06;0.08;0.17;0.23;0.17;0.16;9-8-2016
10-8-2016;0.06;0.06;0.06;0.08;0.17;0.23;0.17;0.16;10-8-2016
11-8-2016;0.12;0.06;0.07;0.08;0.17;0.23;0.17;0.16;11-8-2016
12-8-2016;0.09;0.07;0.06;0.06;0.16;0.21;0.16;0.15;12-8-2016
15-8-2016;0.06;0.05;0.06;0.06;0.16;0.21;0.16;0.15;15-8-2016
16-8-2016;0.05;0.05;0.06;0.07;0.16;0.21;0.18;0.18;16-8-2016
17-8-2016;0.05;0.05;0.04;0.06;0.16;0.21;0.18;0.18;17-8-2016
18-8-2016;0.08;0.06;0.04;0.06;0.16;0.21;0.18;0.18;18-8-2016
19-8-2016;0.09;0.08;0.04;0.05;0.16;0.21;0.18;0.17;19-8-2016
22-8-2016;0.05;0.05;0.04;0.06;0.17;0.21;0.18;0.17;22-8-2016
23-8-2016;0.04;0.05;0.06;0.07;0.18;0.21;0.18;0.17;23-8-2016
24-8-2016;0.04;0.05;0.09;0.06;0.17;0.21;0.18;0.17;24-8-2016
25-8-2016;0.04;0.05;0.05;0.06;0.17;0.21;0.18;0.17;25-8-2016
26-8-2016;0.04;0.05;0.05;0.05;0.16;0.21;0.18;0.17;26-8-2016
29-8-2016;0.04;0.05;0.05;0.05;0.16;0.21;0.18;0.17;29-8-2016
30-8-2016;0.04;0.05;0.05;0.05;0.16;0.21;0.18;0.17;30-8-2016
31-8-2016;0.04;0.05;0.05;0.04;0.16;0.21;0.18;0.17;31-8-2016
1-9-2016;0.05;0.05;0.05;0.04;0.16;0.21;0.18;0.17;1-9-2016
2-9-2016;0.04;0.05;0.05;0.04;0.16;0.21;0.18;0.17;2-9-2016
5-9-2016;0.04;0.05;0.06;0.05;0.16;0.21;0.18;0.17;5-9-2016
6-9-2016;0.04;0.04;0.06;0.04;0.16;0.21;0.18;0.18;6-9-2016
7-9-2016;0.05;0.04;0.05;0.04;0.16;0.21;0.18;0.18;7-9-2016
8-9-2016;0.06;0.04;0.05;0.04;0.16;0.21;0.18;0.18;8-9-2016
9-9-2016;0.04;0.04;0.04;0.05;0.17;0.22;0.19;0.19;9-9-2016
12-9-2016;0.04;0.04;0.04;0.05;0.17;0.22;0.19;0.17;12-9-2016
13-9-2016;0.04;0.04;0.04;0.05;0.17;0.22;0.19;0.17;13-9-2016
14-9-2016;0.08;0.04;0.04;0.05;0.17;0.22;0.19;0.17;14-9-2016
15-9-2016;0.12;0.05;0.04;0.05;0.17;0.22;0.19;0.17;15-9-2016
16-9-2016;0.15;0.05;0.04;0.05;0.17;0.22;0.19;0.17;16-9-2016
19-9-2016;0.04;0.05;0.04;0.05;0.17;0.18;0.16;0.13;19-9-2016
20-9-2016;0.04;0.04;0.11;0.05;0.17;0.17;0.16;0.13;20-9-2016
21-9-2016;0.04;0.04;0.11;0.05;0.17;0.17;0.16;0.13;21-9-2016
22-9-2016;0.07;0.04;0.11;0.05;0.17;0.19;0.17;0.13;22-9-2016
23-9-2016;0.04;0.04;0.11;0.05;0.17;0.19;0.17;0.13;23-9-2016
26-9-2016;0.06;0.04;0.11;0.05;0.17;0.19;0.17;0.13;26-9-2016
27-9-2016;0.09;0.03;0.11;0.05;0.17;0.2;0.18;0.14;27-9-2016
28-9-2016;0.07;0.04;0.11;0.05;0.17;0.2;0.18;0.14;28-9-2016
29-9-2016;0.13;0.05;0.11;0.05;0.17;0.21;0.19;0.16;29-9-2016
30-9-2016;0.15;0.05;0.11;0.05;0.17;0.21;0.19;0.16;30-9-2016
3-10-2016;0.15;0.05;0.16;0.05;0.17;0.21;0.19;0.16;3-10-2016
4-10-2016;0.04;0.05;0.18;0.05;0.17;0.21;0.19;0.16;4-10-2016
5-10-2016;0.04;0.05;0.18;0.07;0.18;0.22;0.2;0.19;5-10-2016
6-10-2016;0.04;0.05;0.07;0.07;0.22;0.22;0.2;0.19;6-10-2016
7-10-2016;0.04;0.05;0.06;0.07;0.22;0.22;0.19;0.19;7-10-2016
10-10-2016;0.04;0.05;0.06;0.07;0.22;0.22;0.19;0.2;10-10-2016
11-10-2016;0.04;0.05;0.06;0.07;0.22;0.22;0.19;0.2;11-10-2016
12-10-2016;0.04;0.05;0.07;0.07;0.22;0.22;0.19;0.22;12-10-2016
13-10-2016;0.04;0.05;0.07;0.07;0.22;0.22;0.19;0.21;13-10-2016
14-10-2016;0.04;0.05;0.07;0.07;0.23;0.22;0.19;0.21;14-10-2016
17-10-2016;0.05;0.05;0.07;0.07;0.23;0.25;0.19;0.21;17-10-2016
18-10-2016;0.05;0.05;0.07;0.07;0.23;0.23;0.19;0.22;18-10-2016
19-10-2016;0.04;0.05;0.07;0.07;0.23;0.23;0.2;0.22;19-10-2016
20-10-2016;0.04;0.05;0.07;0.07;0.23;0.23;0.2;0.22;20-10-2016
21-10-2016;0.04;0.05;0.06;0.07;0.23;0.23;0.19;0.22;21-10-2016
24-10-2016;0.05;0.05;0.06;0.07;0.23;0.22;0.19;0.22;24-10-2016
25-10-2016;0.04;0.05;0.06;0.07;0.23;0.22;0.19;0.21;25-10-2016
26-10-2016;0.04;0.05;0.06;0.07;0.23;0.22;0.19;0.22;26-10-2016
27-10-2016;0.04;0.05;0.08;0.07;0.23;0.22;0.19;0.22;27-10-2016
28-10-2016;0.04;0.05;0.07;0.07;0.23;0.22;0.19;0.21;28-10-2016
31-10-2016;0.04;0.08;0.07;0.07;0.23;0.23;0.19;0.21;31-10-2016
1-11-2016;0.04;0.08;0.07;0.11;0.23;0.23;0.19;0.21;1-11-2016
2-11-2016;0.06;0.05;0.07;0.11;0.23;0.23;0.2;0.21;2-11-2016
3-11-2016;0.18;0.05;0.07;0.11;0.23;0.23;0.2;0.21;3-11-2016
4-11-2016;0.04;0.05;0.06;0.11;0.23;0.23;0.19;0.21;4-11-2016
7-11-2016;0.04;0.05;0.06;0.11;0.23;0.23;0.19;0.21;7-11-2016
8-11-2016;0.06;0.05;0.14;0.11;0.23;0.23;0.19;0.21;8-11-2016
9-11-2016;0.04;0.05;0.07;0.11;0.23;0.23;0.19;0.21;9-11-2016
10-11-2016;0.04;0.05;0.07;0.11;0.23;0.23;0.19;0.24;10-11-2016
11-11-2016;0.04;0.05;0.07;0.11;0.23;0.29;0.28;0.23;11-11-2016
14-11-2016;0.04;0.05;0.07;0.11;0.23;0.29;0.28;0.23;14-11-2016
15-11-2016;0.12;0.05;0.06;0.11;0.23;0.3;0.28;0.23;15-11-2016
16-11-2016;0.12;0.05;0.06;0.11;0.23;0.27;0.28;0.23;16-11-2016
17-11-2016;0.04;0.05;0.06;0.11;0.23;0.24;0.28;0.24;17-11-2016
18-11-2016;0.04;0.05;0.06;0.11;0.23;0.24;0.28;0.24;18-11-2016
21-11-2016;0.04;0.05;0.06;0.11;0.23;0.24;0.28;0.24;21-11-2016
22-11-2016;0.1;0.05;0.06;0.11;0.23;0.24;0.28;0.24;22-11-2016
23-11-2016;0.11;0.05;0.06;0.11;0.23;0.24;0.28;0.24;23-11-2016
24-11-2016;0.04;0.16;0.06;0.11;0.23;0.24;0.28;0.24;24-11-2016
25-11-2016;0.04;0.16;0.06;0.11;0.23;0.24;0.28;0.24;25-11-2016
28-11-2016;0.18;0.16;0.07;0.11;0.23;0.27;0.27;0.24;28-11-2016
29-11-2016;0.18;0.16;0.07;0.11;0.23;0.26;0.27;0.25;29-11-2016
30-11-2016;0.19;0.16;0.07;0.11;0.23;0.29;0.27;0.25;30-11-2016
1-12-2016;0.18;0.05;0.07;0.11;0.23;0.24;0.27;0.24;1-12-2016
2-12-2016;0.04;0.05;0.06;0.11;0.23;0.3;0.27;0.24;2-12-2016
5-12-2016;0.06;0.05;0.06;0.11;0.23;0.3;0.27;0.24;5-12-2016
6-12-2016;0.13;0.05;0.07;0.11;0.23;0.3;0.27;0.24;6-12-2016
7-12-2016;0.12;0.05;0.07;0.11;0.23;0.3;0.27;0.25;7-12-2016
8-12-2016;0.05;0.05;0.1;0.11;0.23;0.3;0.27;0.24;8-12-2016
9-12-2016;0.05;0.05;0.06;0.11;0.23;0.3;0.27;0.27;9-12-2016
12-12-2016;0.18;0.05;0.06;0.11;0.23;0.32;0.27;0.27;12-12-2016
13-12-2016;0.18;0.05;0.06;0.11;0.23;0.32;0.27;0.27;13-12-2016
14-12-2016;0.11;0.05;0.07;0.11;0.23;0.25;0.27;0.27;14-12-2016
15-12-2016;0.06;0.05;0.17;0.11;0.23;0.25;0.27;0.27;15-12-2016
16-12-2016;0.17;0.06;0.11;0.11;0.23;0.25;0.27;0.28;16-12-2016
19-12-2016;0.18;0.06;0.1;0.11;0.23;0.25;0.27;0.28;19-12-2016
20-12-2016;0.04;0.06;0.07;0.11;0.23;0.25;0.27;0.28;20-12-2016
21-12-2016;0.06;0.05;0.07;0.11;0.23;0.25;0.27;0.28;21-12-2016
22-12-2016;0.1;0.06;0.07;0.11;0.23;0.25;0.27;0.28;22-12-2016
23-12-2016;0.09;0.13;0.06;0.11;0.23;0.25;0.27;0.28;23-12-2016
27-12-2016;0.07;0.13;0.06;0.11;0.23;0.25;0.27;0.28;27-12-2016
28-12-2016;0.06;0.13;0.07;0.11;0.23;0.25;0.27;0.28;28-12-2016
29-12-2016;0.05;0.1;0.06;0.11;0.23;0.25;0.27;0.29;29-12-2016
30-12-2016;0.04;0.08;0.06;0.11;0.23;0.25;0.27;0.29;30-12-2016
2-1-2017;0.04;0.05;0.06;0.11;0.23;0.25;0.27;0.29;2-1-2017
3-1-2017;0.05;0.05;0.06;0.11;0.23;0.25;0.27;0.29;3-1-2017
4-1-2017;0.05;0.05;0.06;0.11;0.19;0.25;0.27;0.26;4-1-2017
5-1-2017;0.05;0.05;0.06;0.11;0.19;0.25;0.27;0.26;5-1-2017
6-1-2017;0.05;0.05;0.06;0.11;0.19;0.25;0.27;0.26;6-1-2017
9-1-2017;0.05;0.05;0.22;0.11;0.2;0.25;0.27;0.26;9-1-2017
10-1-2017;0.12;0.05;0.22;0.11;0.2;0.25;0.27;0.26;10-1-2017
11-1-2017;0.11;0.05;0.23;0.11;0.2;0.26;0.27;0.27;11-1-2017
12-1-2017;0.05;0.05;0.06;0.09;0.2;0.25;0.27;0.27;12-1-2017
13-1-2017;0.05;0.05;0.06;0.09;0.2;0.25;0.27;0.27;13-1-2017
16-1-2017;0.05;0.05;0.06;0.09;0.2;0.25;0.27;0.27;16-1-2017
17-1-2017;0.12;0.05;0.06;0.09;0.2;0.25;0.27;0.27;17-1-2017
18-1-2017;0.16;0.05;0.06;0.09;0.2;0.26;0.27;0.26;18-1-2017
19-1-2017;0.14;0.05;0.06;0.09;0.2;0.26;0.26;0.26;19-1-2017
20-1-2017;0.06;0.05;0.1;0.09;0.2;0.26;0.25;0.26;20-1-2017
23-1-2017;0.05;0.05;0.1;0.09;0.2;0.26;0.25;0.26;23-1-2017
24-1-2017;0.16;0.05;0.08;0.09;0.2;0.26;0.26;0.27;24-1-2017
25-1-2017;0.16;0.05;0.07;0.09;0.2;0.26;0.25;0.26;25-1-2017
26-1-2017;0.16;0.05;0.06;0.09;0.2;0.26;0.25;0.26;26-1-2017
27-1-2017;0.05;0.05;0.06;0.09;0.2;0.25;0.25;0.26;27-1-2017
30-1-2017;0.05;0.05;0.06;0.09;0.2;0.25;0.25;0.26;30-1-2017
31-1-2017;0.05;0.05;0.06;0.09;0.2;0.25;0.25;0.26;31-1-2017
1-2-2017;0.08;0.05;0.06;0.09;0.2;0.25;0.25;0.26;1-2-2017
2-2-2017;0.08;0.05;0.06;0.09;0.2;0.25;0.25;0.23;2-2-2017
3-2-2017;0.16;0.05;0.08;0.09;0.2;0.25;0.25;0.23;3-2-2017
6-2-2017;0.15;0.05;0.08;0.09;0.2;0.25;0.25;0.23;6-2-2017
7-2-2017;0.14;0.05;0.08;0.09;0.2;0.25;0.25;0.23;7-2-2017
8-2-2017;0.1;0.05;0.06;0.09;0.2;0.25;0.25;0.23;8-2-2017
9-2-2017;0.1;0.05;0.06;0.09;0.2;0.25;0.25;0.25;9-2-2017
10-2-2017;0.1;0.05;0.06;0.09;0.2;0.25;0.25;0.25;10-2-2017
13-2-2017;0.1;0.05;0.06;0.09;0.2;0.25;0.3;0.25;13-2-2017
14-2-2017;0.12;0.05;0.06;0.09;0.2;0.25;0.3;0.26;14-2-2017
15-2-2017;0.14;0.1;0.06;0.09;0.2;0.26;0.3;0.27;15-2-2017
16-2-2017;0.1;0.05;0.06;0.09;0.2;0.25;0.29;0.26;16-2-2017
17-2-2017;0.1;0.05;0.06;0.09;0.2;0.25;0.3;0.27;17-2-2017
20-2-2017;0.1;0.05;0.06;0.09;0.2;0.26;0.3;0.27;20-2-2017
21-2-2017;0.14;0.05;0.07;0.09;0.2;0.26;0.3;0.27;21-2-2017
22-2-2017;0.13;0.05;0.13;0.09;0.2;0.26;0.3;0.28;22-2-2017
23-2-2017;0.1;0.05;0.06;0.09;0.2;0.26;0.3;0.27;23-2-2017
24-2-2017;0.07;0.05;0.06;0.09;0.2;0.26;0.31;0.28;24-2-2017
27-2-2017;0.07;0.05;0.06;0.09;0.2;0.26;0.31;0.28;27-2-2017
28-2-2017;0.1;0.05;0.06;0.09;0.2;0.26;0.31;0.28;28-2-2017
1-3-2017;0.1;0.05;0.06;0.09;0.2;0.26;0.31;0.28;1-3-2017
2-3-2017;0.09;0.05;0.06;0.09;0.2;0.26;0.31;0.28;2-3-2017
3-3-2017;0.11;0.05;0.07;0.09;0.2;0.26;0.3;0.26;3-3-2017
6-3-2017;0.12;0.05;0.07;0.09;0.2;0.26;0.29;0.25;6-3-2017
7-3-2017;0.15;0.05;0.07;0.09;0.2;0.26;0.29;0.25;7-3-2017
8-3-2017;0.16;0.05;0.07;0.09;0.2;0.26;0.29;0.25;8-3-2017
9-3-2017;0.16;0.05;0.07;0.09;0.2;0.26;0.29;0.26;9-3-2017
10-3-2017;0.15;0.05;0.06;0.08;0.19;0.26;0.29;0.26;10-3-2017
13-3-2017;0.18;0.05;0.06;0.08;0.19;0.26;0.29;0.26;13-3-2017
14-3-2017;0.18;0.05;0.06;0.08;0.18;0.27;0.29;0.25;14-3-2017
15-3-2017;0.13;0.05;0.06;0.09;0.19;0.27;0.29;0.25;15-3-2017
16-3-2017;0.1;0.05;0.06;0.09;0.2;0.27;0.29;0.25;16-3-2017
17-3-2017;0.16;0.05;0.06;0.09;0.2;0.26;0.28;0.25;17-3-2017
20-3-2017;0.16;0.05;0.06;0.09;0.2;0.26;0.28;0.24;20-3-2017
21-3-2017;0.15;0.05;0.12;0.09;0.2;0.26;0.28;0.24;21-3-2017
22-3-2017;0.14;0.05;0.15;0.09;0.2;0.26;0.28;0.23;22-3-2017
23-3-2017;0.15;0.05;0.22;0.09;0.2;0.26;0.28;0.23;23-3-2017
24-3-2017;0.16;0.05;0.06;0.09;0.12;0.26;0.28;0.23;24-3-2017
27-3-2017;0.19;0.05;0.06;0.09;0.12;0.26;0.28;0.23;27-3-2017
28-3-2017;0.12;0.05;0.06;0.09;0.12;0.26;0.28;0.24;28-3-2017
29-3-2017;0.07;0.05;0.06;0.09;0.12;0.26;0.28;0.24;29-3-2017
30-3-2017;0.12;0.04;0.06;0.09;0.12;0.26;0.28;0.25;30-3-2017
31-3-2017;0.12;0.04;0.06;0.09;0.12;0.26;0.28;0.25;31-3-2017
3-4-2017;0.12;0.04;0.06;0.09;0.12;0.26;0.29;0.26;3-4-2017
4-4-2017;0.15;0.04;0.06;0.09;0.12;0.25;0.28;0.27;4-4-2017
5-4-2017;0.12;0.05;0.06;0.09;0.12;0.25;0.28;0.28;5-4-2017
6-4-2017;0.06;0.05;0.06;0.09;0.12;0.25;0.28;0.28;6-4-2017
7-4-2017;0.06;0.05;0.17;0.09;0.12;0.25;0.28;0.27;7-4-2017
10-4-2017;0.19;0.05;0.17;0.09;0.12;0.25;0.28;0.28;10-4-2017
11-4-2017;0.06;0.05;0.17;0.09;0.12;0.25;0.28;0.28;11-4-2017
12-4-2017;0.12;0.05;0.17;0.09;0.12;0.25;0.28;0.29;12-4-2017
13-4-2017;0.13;0.04;0.06;0.09;0.12;0.31;0.28;0.29;13-4-2017
18-4-2017;0.14;0.04;0.06;0.09;0.12;0.29;0.28;0.29;18-4-2017
19-4-2017;0.12;0.04;0.06;0.09;0.12;0.29;0.28;0.29;19-4-2017
20-4-2017;0.14;0.05;0.06;0.09;0.12;0.28;0.33;0.29;20-4-2017
21-4-2017;0.15;0.05;0.06;0.09;0.12;0.25;0.28;0.29;21-4-2017
24-4-2017;0.16;0.04;0.06;0.09;0.12;0.25;0.28;0.27;24-4-2017
25-4-2017;0.05;0.04;0.06;0.09;0.12;0.25;0.27;0.27;25-4-2017
26-4-2017;0.1;0.05;0.06;0.09;0.12;0.25;0.27;0.27;26-4-2017
27-4-2017;0.11;0.04;0.06;0.09;0.12;0.25;0.27;0.27;27-4-2017
28-4-2017;0.08;0.04;0.06;0.09;0.12;0.23;0.27;0.27;28-4-2017
2-5-2017;0.05;0.04;0.06;0.09;0.12;0.23;0.27;0.27;2-5-2017
3-5-2017;0.07;0.04;0.06;0.09;0.12;0.22;0.26;0.26;3-5-2017
4-5-2017;0.07;0.05;0.06;0.09;0.12;0.22;0.24;0.26;4-5-2017
5-5-2017;0.19;0.04;0.06;0.09;0.12;0.24;0.25;0.28;5-5-2017
8-5-2017;0.16;0.04;0.07;0.09;0.12;0.24;0.25;0.27;8-5-2017
9-5-2017;0.15;0.05;0.07;0.09;0.12;0.24;0.25;0.26;9-5-2017
10-5-2017;0.15;0.04;0.17;0.09;0.12;0.24;0.25;0.26;10-5-2017
11-5-2017;0.17;0.04;0.17;0.09;0.12;0.24;0.25;0.26;11-5-2017
12-5-2017;0.19;0.04;0.17;0.09;0.12;0.24;0.25;0.27;12-5-2017
15-5-2017;0.16;0.04;0.17;0.09;0.12;0.24;0.25;0.27;15-5-2017
16-5-2017;0.15;0.04;0.06;0.07;0.11;0.2;0.25;0.27;16-5-2017
17-5-2017;0.16;0.15;0.06;0.07;0.12;0.2;0.26;0.27;17-5-2017
18-5-2017;0.16;0.04;0.06;0.07;0.16;0.21;0.26;0.27;18-5-2017
19-5-2017;0.06;0.04;0.06;0.07;0.16;0.21;0.26;0.27;19-5-2017
22-5-2017;0.15;0.04;0.06;0.07;0.08;0.21;0.25;0.27;22-5-2017
23-5-2017;0.14;0.04;0.06;0.07;0.08;0.21;0.25;0.26;23-5-2017
24-5-2017;0.15;0.04;0.06;0.07;0.08;0.21;0.25;0.26;24-5-2017
25-5-2017;0.15;0.04;0.13;0.07;0.08;0.21;0.21;0.23;25-5-2017
26-5-2017;0.07;0.04;0.06;0.07;0.08;0.21;0.21;0.23;26-5-2017
29-5-2017;0.06;0.04;0.06;0.07;0.08;0.21;0.2;0.23;29-5-2017
30-5-2017;0.14;0.04;0.06;0.07;0.08;0.21;0.2;0.25;30-5-2017
31-5-2017;0.14;0.04;0.06;0.07;0.08;0.21;0.2;0.25;31-5-2017
1-6-2017;0.13;0.04;0.06;0.07;0.08;0.21;0.2;0.25;1-6-2017
2-6-2017;0.06;0.04;0.06;0.07;0.08;0.21;0.21;0.26;2-6-2017
5-6-2017;0.06;0.04;0.09;0.07;0.08;0.2;0.21;0.25;5-6-2017
6-6-2017;0.06;0.04;0.09;0.07;0.08;0.2;0.21;0.25;6-6-2017
7-6-2017;0.15;0.04;0.09;0.07;0.08;0.2;0.21;0.25;7-6-2017
8-6-2017;0.07;0.04;0.17;0.07;0.08;0.2;0.22;0.24;8-6-2017
9-6-2017;0.06;0.04;0.17;0.07;0.08;0.2;0.22;0.25;9-6-2017
12-6-2017;0.06;0.04;0.17;0.07;0.08;0.21;0.22;0.25;12-6-2017
13-6-2017;0.06;0.04;0.09;0.07;0.08;0.21;0.21;0.24;13-6-2017
14-6-2017;0.14;0.04;0.09;0.07;0.08;0.21;0.21;0.24;14-6-2017
15-6-2017;0.15;0.04;0.09;0.07;0.08;0.2;0.21;0.24;15-6-2017
16-6-2017;0.06;0.04;0.09;0.07;0.08;0.2;0.21;0.23;16-6-2017
19-6-2017;0.06;0.05;0.09;0.07;0.08;0.2;0.2;0.23;19-6-2017
20-6-2017;0.08;0.05;0.09;0.07;0.08;0.2;0.2;0.23;20-6-2017
21-6-2017;0.15;0.04;0.09;0.07;0.08;0.2;0.21;0.24;21-6-2017
22-6-2017;0.14;0.04;0.09;0.07;0.08;0.2;0.2;0.23;22-6-2017
23-6-2017;0.13;0.04;0.06;0.07;0.08;0.2;0.2;0.23;23-6-2017
26-6-2017;0.13;0.04;0.06;0.07;0.08;0.21;0.2;0.23;26-6-2017
27-6-2017;0.08;0.04;0.06;0.07;0.08;0.21;0.21;0.23;27-6-2017
28-6-2017;0.14;0.04;0.06;0.08;0.1;0.17;0.2;0.22;28-6-2017
29-6-2017;0.15;0.06;0.06;0.07;0.1;0.2;0.2;0.22;29-6-2017
30-6-2017;0.15;0.06;0.06;0.07;0.1;0.2;0.2;0.22;30-6-2017
3-7-2017;0.15;0.07;0.06;0.07;0.1;0.2;0.19;0.2;3-7-2017
4-7-2017;0.15;0.15;0.06;0.08;0.09;0.2;0.19;0.17;4-7-2017
5-7-2017;0.15;0.15;0.06;0.08;0.09;0.15;0.16;0.17;5-7-2017
6-7-2017;0.15;0.15;0.06;0.08;0.09;0.15;0.16;0.17;6-7-2017
7-7-2017;0.15;0.15;0.06;0.08;0.09;0.15;0.15;0.17;7-7-2017
10-7-2017;0.15;0.06;0.13;0.06;0.05;0.12;0.14;0.13;10-7-2017
11-7-2017;0.11;0.06;0.17;0.06;0.05;0.12;0.14;0.14;11-7-2017
12-7-2017;0.08;0.06;0.17;0.06;0.05;0.12;0.14;0.14;12-7-2017
13-7-2017;0.08;0.06;0.06;0.06;0.05;0.12;0.14;0.14;13-7-2017
14-7-2017;0.08;0.08;0.06;0.05;0.06;0.18;0.14;0.14;14-7-2017
17-7-2017;0.08;0.08;0.06;0.05;0.04;0.18;0.14;0.14;17-7-2017
18-7-2017;0.08;0.06;0.06;0.04;0.05;0.12;0.14;0.14;18-7-2017
19-7-2017;0.14;0.06;0.06;0.04;0.05;0.12;0.14;0.14;19-7-2017
20-7-2017;0.08;0.06;0.06;0.06;0.05;0.12;0.14;0.14;20-7-2017
21-7-2017;0.08;0.15;0.09;0.06;0.04;0.12;0.15;0.15;21-7-2017
24-7-2017;0.08;0.08;0.1;0.04;0.04;0.11;0.15;0.14;24-7-2017
25-7-2017;0.08;0.08;0.11;0.04;0.03;0.1;0.12;0.13;25-7-2017
26-7-2017;0.15;0.08;0.06;0.04;0.05;0.1;0.14;0.13;26-7-2017
27-7-2017;0.15;0.08;0.06;0.04;0.06;0.1;0.14;0.13;27-7-2017
28-7-2017;0.08;0.08;0.06;0.04;0.04;0.1;0.14;0.13;28-7-2017
31-7-2017;0.09;0.08;0.06;0.04;0.04;0.1;0.14;0.14;31-7-2017
1-8-2017;0.08;0.08;0.06;0.05;0.04;0.1;0.14;0.14;1-8-2017
2-8-2017;0.17;0.06;0.06;0.05;0.04;0.1;0.14;0.12;2-8-2017
3-8-2017;0.08;0.07;0.06;0.05;0.04;0.1;0.12;0.13;3-8-2017
4-8-2017;0.08;0.07;0.06;0.05;0.04;0.1;0.13;0.13;4-8-2017
7-8-2017;0.09;0.06;0.06;0.05;0.04;0.1;0.12;0.13;7-8-2017
8-8-2017;0.09;0.06;0.06;0.05;0.05;0.1;0.12;0.13;8-8-2017
9-8-2017;0.16;0.06;0.06;0.05;0.05;0.1;0.13;0.13;9-8-2017
10-8-2017;0.16;0.06;0.07;0.05;0.05;0.1;0.13;0.18;10-8-2017
11-8-2017;0.15;0.06;0.06;0.06;0.06;0.1;0.13;0.19;11-8-2017
14-8-2017;0.15;0.06;0.11;0.06;0.06;0.1;0.13;0.19;14-8-2017
15-8-2017;0.16;0.06;0.11;0.06;0.06;0.1;0.13;0.19;15-8-2017
